CentroidX,CentroidY,Area(pix),Speed(mm/s),ObjClass,MajorAxisLength(pix),MinorAxisLength(pix),Orientation(rad),Solidity,Eccentricity,Diameter(um)
1741.222641509434,4.037735849056604,530.0,285.7081964109551,BIT,119.75116328039154,11.75238158479733,1.5419236847211357,0.9265734265734266,0.9951726164001438,896.1245892328653
2541.2523364485983,33.47663551401869,214.0,56.93402052178841,BIT,36.23154986408505,15.175133090155999,1.5056665265597111,0.9145299145299145,0.9080611862555293,279.73608208715365
1138.2384105960266,63.70198675496689,604.0,121.50313688316791,BIT,87.20466981051088,18.19127328978865,-1.5389699794467275,0.8856304985337243,0.9780001155361592,672.5156844158396
689.4820143884892,72.20143884892086,834.0,45.96018909226196,BIT,64.82257121065193,32.831792621735886,1.4938099821044983,0.9586206896551724,0.8622475700155892,501.1616072842267
2306.0714285714284,94.78571428571429,56.0,59.25824813958721,BIT,20.624408588746963,7.017550517265967,1.3932399729851994,0.9032258064516129,0.9403333380423087,144.51649627917445
2044.4107142857142,141.375,224.0,23.8724160394641,BIT,29.132488304778935,19.81501601982183,1.083550961831817,0.9572649572649573,0.7330553214187241,202.79828821705254
1649.225,268.39,800.0,42.48423723409479,BIT,61.79951888713032,33.10069282234472,1.437437132804954,0.9411764705882353,0.8444628771630863,471.6160164898057
1556.0987654320988,305.9917695473251,486.0,85.40786627966716,BIT,75.97122150348206,22.68704349098451,1.545532458116626,0.75,0.9543699642440231,590.447197678003
2429.2788732394365,334.0450704225352,710.0,76.48706081412817,BIT,75.43333861694828,25.14419164980504,1.5177351456567587,0.8875,0.9428102346695101,581.6658952918331
2062.1100917431195,347.651376146789,218.0,56.142418446556846,BIT,42.36102669564797,16.167452741228455,-1.423139483800903,0.7730496453900709,0.924303341025952,311.1408830095058
953.0243902439024,345.0731707317073,82.0,61.53156343292645,BIT,24.746329044767517,9.360639846938142,1.4606434338261374,0.8723404255319149,0.9256978537123679,186.3289085823161
1945.0208333333333,370.375,192.0,84.42373278463387,BIT,43.75990078229674,14.288018491464568,-1.5582520098725197,0.8,0.9451939581544534,340.98306474621853
2349.744642857143,397.30892857142857,2240.0,32.69013722104295,BIT,112.21248072667052,63.30348900484877,1.2086369129757673,0.7777777777777778,0.8256795155548201,776.7323327577302
2227.731343283582,371.7910447761194,134.0,86.04795511486938,BIT,32.326539072431366,10.529615159745177,-1.5052245397841282,0.9710144927536232,0.9454639876092842,247.61988778717344
1778.741482965932,394.27254509018036,998.0,55.38315054548336,BIT,74.68558467937356,34.16085431607398,1.5393206742522325,0.9468690702087287,0.8892633513009099,581.2567796366086
1617.068783068783,394.031746031746,378.0,102.37749269818535,BIT,66.80907278004607,17.60083250492756,-1.5484836225810334,0.8008474576271186,0.9646731245574058,519.1987171418341
2230.0196078431372,436.84313725490193,204.0,91.39377404273324,BIT,47.42188375779468,13.576955553444028,1.5243573810664601,0.7727272727272727,0.9581395837537154,365.3782091495664
1888.75,482.3333333333333,96.0,32.82848569302527,BIT,22.71392657562042,11.487664184080826,-1.2927696725074778,0.8727272727272727,0.8626776167723801,160.39969992558844
1867.2,480.8,30.0,20.468592473374855,BIT,9.237604307034012,8.053156730955466,0.7853981633974486,1.0,0.4898979485566355,66.93718494674971
1246.382252559727,491.6518771331058,586.0,59.120759364268594,BIT,60.4602342464265,24.78514974505856,-1.5230135965919995,0.9331210191082803,0.9121118865974128,468.78493586774584
2127.217391304348,496.8695652173913,184.0,46.12441529067755,BIT,30.569973335311783,15.495178243693958,1.496743320587595,0.9387755102040817,0.8620191246989435,236.4976611627102
2327.7739130434784,507.74347826086955,920.0,60.37189418347843,BIT,75.28683594419165,31.773175440263156,-1.5643252094666262,0.9090909090909091,0.9065826566781992,586.9751534678275
2434.84496124031,530.8527131782946,516.0,39.16593630793148,BIT,50.62329479367248,30.27560656599865,1.4708953667469813,0.8403908794788274,0.8014537062552263,391.2445223094861
1548.774193548387,524.1935483870968,62.0,11.79161728407605,BIT,15.929976437253256,10.073024346792488,0.5807703824049866,0.9117647058823529,0.774698003779871,86.77066049426618
1763.2200772200772,538.2162162162163,518.0,52.050168709771015,BIT,58.78679825313831,25.8061274032425,1.5143531812201838,0.8222222222222222,0.8984976752256144,455.35118096839705
1706.4848484848485,530.1212121212121,66.0,43.74371617615635,BIT,20.81274203737713,8.423458559367951,1.3223531191198044,0.868421052631579,0.9144379895355778,141.85929044039088
2155.576271186441,599.5932203389831,708.0,22.576186529037372,BIT,48.31240463048862,37.90690806304808,1.114535398553496,0.944,0.619976216511196,355.76186529037375
3239.2065217391305,682.4335748792271,3312.0,4.035549257749789,BIT,127.33548553301502,66.3487590135695,0.23755887715881308,0.9735449735449735,0.853523258114537,528.1020269902434
2837.594324750394,684.4634787178139,3806.0,24.50601951890117,BIT,129.4629209705245,75.47900468505748,1.119514969879511,0.9572434607645876,0.8124603930251547,862.6384489347269
1514.237354085603,658.3151750972762,1028.0,44.11049918430969,BIT,69.88146343745503,37.64927280684079,1.5113666571173159,0.948339483394834,0.8424598838725024,542.549742250942
1829.0,645.0,44.0,36.44595231708349,BIT,13.119933153607125,8.325977390038124,-1.3516280468659176,1.0,0.7728365157495385,98.89190463416698
894.6196610169492,710.3430508474577,2950.0,18.4696903743886,BIT,93.68660183642893,80.76769439858066,0.9610641102888945,0.9522272433828276,0.5067295619330667,692.3331882365492
2795.2597623089982,812.3259762308999,2356.0,18.175142609772845,BIT,102.75879947615664,81.8538726608856,0.8538873062215772,0.7488874761602035,0.6045553352127631,717.0282800247754
3331.9473684210525,811.2105263157895,76.0,17.636895242587105,BIT,15.7313663510329,12.789062663460612,-0.6832821645070343,0.926829268292683,0.5823114504382352,107.22913334905488
3347.266666666667,810.8,60.0,18.692952780103376,BIT,14.862959781294997,10.391405844663,0.8210070306100802,0.9375,0.7149771561404183,95.07885834031012
2655.0,904.0,24.0,33.49394131996737,BIT,8.94427190999916,6.531972647421808,1.5707963267948966,1.0,0.6831300510639732,69.74091197995105
2724.0,904.0,30.0,45.81070078772495,BIT,11.313708498984761,6.531972647421808,1.5707963267948966,1.0,0.816496580927726,88.21605118158742
2654.0,912.0,54.0,94.37315814707931,BIT,20.65591117977289,6.531972647421808,1.5707963267948966,1.0,0.9486832980505138,161.05973722061896
2705.0,913.7894736842105,228.0,322.97645371603664,BIT,87.73662157613684,6.854166754861588,-1.5558247679848058,0.8571428571428571,0.996943800678553,671.9529074320733
2750.0,912.0,30.0,45.81070078772495,BIT,11.313708498984761,6.531972647421808,1.5707963267948966,1.0,0.816496580927726,88.21605118158742
2077.0779220779223,941.6363636363636,924.0,24.696284335740003,BIT,53.57575173665157,44.090589543844914,1.3928098439677072,0.9565217391304348,0.5681023250288991,414.65912769314
653.8397186748103,1131.124560429391,10806.0,0.6373842022175342,BIT,254.70414784277,113.73595790350124,0.1341411125537927,0.9021539489063283,0.8947629513034814,893.2486652452485
1240.8948948948948,1112.051051051051,1332.0,7.325331981327125,BIT,76.41669058407251,44.49443146029268,0.40110472126578056,0.961038961038961,0.8130021787329574,365.8559756638883
2794.578778135048,1121.331189710611,622.0,-0.6577120187640162,BIT,64.16879727635381,25.184271055715147,-0.1152673619850888,0.9598765432098766,0.9197651841854072,197.47660769977574
2437.9869918699187,1148.5853658536585,1230.0,18.79356753424509,BIT,61.92532299936693,50.69690046919907,0.9280743267177598,0.968503937007874,0.5742528266106417,445.10994547943125
2149.692636072572,1161.0864461045892,1874.0,43.26019651934011,BIT,94.59363657738334,50.70479554631319,1.4879197198727763,0.9580777096114519,0.8442004870870455,731.3825547514215
1110.0986046511628,1255.3506976744186,2150.0,56.11173554818896,BIT,122.25695372069579,45.480007568829535,-1.3827370949045747,0.9572573463935886,0.9282313500870382,863.8966943523619
2307.885714285714,1243.0857142857142,210.0,48.93902385594135,BIT,31.844188932426135,16.781570266923875,1.5297588438924516,0.9722222222222222,0.8498714621171188,247.7560954237654
2322.718327183272,1359.931119311193,1626.0,75.87373030040007,BIT,108.36656269752507,38.53289915824566,-1.5557156686438691,0.9442508710801394,0.9346461414035176,844.3004378538008
503.03389830508473,1403.8305084745762,236.0,26.064298776103477,BIT,28.921432905982822,22.245658121929687,1.1769602022309795,0.9147286821705426,0.6390375758109615,214.8536432685691
1574.5530303030303,1528.489898989899,1584.0,47.03762790205205,BIT,89.43945536635623,46.3645177803649,1.4844540150857972,0.9241540256709452,0.8551443300035811,690.4327208735986
1079.4578512396695,1563.5107438016528,1210.0,31.385819509230714,BIT,72.18928233358068,48.68528946504777,-1.4139305652229315,0.8449720670391061,0.7383556003694924,554.8227438653839
863.7656612529003,1585.3480278422273,1724.0,24.959953979429578,BIT,81.75718517112723,55.03459687614147,1.1814696246370817,0.9349240780911063,0.7395087778297698,588.3792866811584
315.80732484076435,1613.68949044586,2512.0,10.146224559170044,BIT,109.00881291291425,73.48702839821068,0.18999875806119448,0.8203788373612019,0.7386050344573322,578.6556139792511
687.729756097561,1600.9648780487805,4100.0,56.82799459227566,BIT,163.50578900107766,64.48678772596443,-1.4427890229380453,0.9534883720930233,0.9189385918813561,1221.989905364824
251.4814814814815,1587.6296296296296,54.0,16.075979699526684,BIT,15.313345936075388,9.279869433805398,-0.7782980489577112,0.9310344827586207,0.795465549688441,87.22793909858005
1657.760736196319,1613.058282208589,1304.0,19.10619093742818,BIT,62.86937562509208,53.48096517511614,-1.0077973286799242,0.9574155653450808,0.5257033162865479,465.53976859270864
2135.7162162162163,1610.0945945945946,296.0,61.04313753975673,BIT,47.83819160043211,18.606015976995504,1.5188295849674365,0.7914438502673797,0.9212645901105543,370.21568769878365
2272.0,1617.5593220338983,118.0,55.768415975707086,BIT,26.47480648309628,11.78239899989817,-1.5534242538666727,0.9365079365079365,0.8955097317495716,206.30524792712126
2181.6610169491523,1626.9378531073446,354.0,27.70043665122965,BIT,36.73945172888734,26.93193806418028,1.4574564863300625,0.8805970149253731,0.6801723210901616,284.90305655860755
254.16666666666666,1621.8333333333333,48.0,21.338051350842072,BIT,11.547005383792515,10.540925533894598,-0.7853981633974483,1.0,0.40824829046386285,85.84512837710518
2783.7278106508875,1646.3431952662722,338.0,34.09565790281217,BIT,37.11695458324757,23.270882048028597,1.3917394012065865,0.9441340782122905,0.7790506629042082,282.573947416873
2662.417489421721,1691.4330042313118,1418.0,30.254077985458586,BIT,73.07101571663104,49.873071002732175,-1.4176622431038255,0.9453333333333334,0.7308587198301884,562.3030138109616
2754.639053254438,1689.2149901380672,1014.0,29.609550679675664,BIT,60.23748430222164,44.11092048127416,1.5010632527191585,0.9168173598553345,0.6809998257612242,468.7050574764323
779.8214936247723,1741.0018214936247,1098.0,20.997563261112596,BIT,80.8666655415563,35.3640399811571,1.0531916552458642,0.9074380165289256,0.8993093931819205,441.96832239446377
2643.448501362398,1787.3613079019074,3670.0,40.158757892517656,BIT,150.2544557489486,77.90556946493744,1.433721823031821,0.7838530542503204,0.8550831400746085,1142.9132946891295
1645.0553571428572,1794.4464285714287,2240.0,23.680727113216378,BIT,86.37523205395945,66.21498575583222,1.1820297537922113,0.9613733905579399,0.6421286333671908,641.9127244812865
2426.3493975903616,1792.8072289156626,332.0,7.564906576999796,BIT,35.92968114180799,23.72136071684409,0.04840881878664066,0.9378531073446328,0.7510755307548505,185.08415919299816
2411.3485714285716,1839.9942857142858,700.0,34.674507205137566,BIT,55.98010962517275,31.994417813918716,1.2882567394559241,0.9510869565217391,0.8205798557009156,405.2333112436693
2250.6532258064517,1858.483870967742,496.0,44.55745249735173,BIT,51.93123422342831,24.59332461188099,1.346294720017518,0.9393939393939394,0.8807535950037649,374.12344123278626
2359.3534971644613,1918.3705103969755,1058.0,20.053414816694634,BIT,87.26680187055642,34.44487431637275,1.053476801869835,0.8491171749598716,0.9188067646610825,446.2211000253776
772.9626373626373,1952.923076923077,1820.0,18.039527657287163,BIT,73.67127715601107,63.758710502381646,0.9344476030938729,0.9400826446280992,0.5009975652104489,543.1917340025253
2842.9333333333334,1955.4954954954956,1110.0,16.154283621554995,BIT,55.107842355594286,52.327918283719654,0.08509586029989921,0.9219269102990033,0.3136010377823464,408.1599707017699
1887.6876355748373,1963.8611713665944,922.0,34.27349231989714,BIT,60.75983241419603,38.929439102923965,-1.5157601245144934,0.9389002036659878,0.7677828800307486,472.7349231989714
1629.2651515151515,1985.060606060606,528.0,28.36019555211729,BIT,45.74498771897557,34.07345480941937,-1.378310612677803,0.8543689320388349,0.667224613484936,351.56166219299695
1768.340425531915,1973.872340425532,94.0,63.05068268452567,BIT,24.383851534564574,10.489814318657197,-1.5694210611886779,0.9215686274509803,0.9027359222166834,190.12670671131417
1167.5070422535211,1990.619718309859,284.0,52.72146649303272,BIT,37.98065562633369,19.342727149286564,1.5400469628512117,0.9793103448275862,0.8606018367738641,295.74659921864725
1687.5507246376812,2008.391304347826,276.0,52.58021393326224,BIT,46.34572974773754,20.546580518195128,-1.5404284753219841,0.7340425531914894,0.8963571048507762,360.69117663294236
1983.0066476733143,2027.8423551756885,2106.0,45.490981943103485,BIT,114.22311672690559,47.529881390043926,1.373801059383849,0.9310344827586207,0.9093122801429163,818.8737472034488
2447.1093333333333,2010.0266666666666,750.0,75.70195718915762,BIT,75.24143095155128,27.32845458749393,1.497388544494734,0.9375,0.9317072267492972,576.5627217295246
2575.736263736264,2012.7582417582419,728.0,52.02169210356293,BIT,62.61119791936497,31.360168413835975,1.5437094073490756,0.9479166666666666,0.8655216229345575,487.66269077672194
2731.8942731277534,2005.964757709251,454.0,109.20058177104846,BIT,70.52501043710375,17.465319798282543,-1.5707835574141717,0.9458333333333333,0.9688502853037643,549.9026179697181
2405.0877192982457,2027.6140350877192,342.0,16.405923781007672,BIT,37.1750798856495,23.6825577846024,0.788540814653148,0.9606741573033708,0.7708186319361471,220.54442835755754
548.9635258358662,2077.5106382978724,1316.0,8.201852255065884,BIT,78.30104989278071,52.76545276785841,-0.13368373914741305,0.7633410672853829,0.7388414962350722,413.43611897378474
2128.7278582930758,2055.6876006441225,1242.0,39.567689640502245,BIT,87.87125084413353,37.12892442653019,1.2699720299938522,0.9105571847507331,0.9063453057361217,578.2445860455247
2357.6666666666665,2039.3333333333333,72.0,77.77818847093766,BIT,24.851427922180736,7.495619254366732,1.45253116508264,0.9,0.9534290937382057,181.55637694187533
1493.0336769759451,2093.627491408935,2910.0,5.479830033811979,BIT,119.92087922314012,61.896149970409695,0.4345723056021548,0.9661354581673307,0.8565032910214688,517.4352409467353
1590.0,2050.0,18.0,20.954373931023532,BIT,6.531972647421808,6.531972647421808,0.7853981633974483,1.0,0.0,50.931560896535295
1603.835189309577,2080.530066815145,898.0,26.812939403616838,BIT,71.1442572741982,36.314466389793644,1.1526498272420773,0.8455743879472694,0.8599167780344149,457.84880314159363
512.2424242424242,2073.939393939394,66.0,2.1252569336959244,BIT,20.108708176617885,8.354177930399961,0.32442056836501865,0.9166666666666666,0.9096156731279447,68.06365620163166
952.1025641025641,2070.5641025641025,78.0,33.41448589008389,BIT,26.00573962838571,7.862978074358003,1.2283459252401163,0.8666666666666667,0.9531952367604515,139.24345767025167
939.0682730923695,2097.289156626506,996.0,29.96496653349348,BIT,74.16843858144836,41.56564258170254,1.2971404906012427,0.7685185185185185,0.8282070462656076,537.0620816686685
1936.6944444444443,2123.8611111111113,144.0,38.52861503445164,BIT,26.490175644982916,15.363062218116127,-1.524417552848385,0.9,0.8146497910887419,206.11446013780656
2944.463276836158,2149.1525423728813,354.0,5.841734910385522,BIT,40.199646382777715,22.95614028854833,-0.004524576629796446,0.9414893617021277,0.820912992332004,178.99648164866247
1461.0488431876606,2200.6632390745503,778.0,48.58398378459863,BIT,63.39365588113086,31.347434020309997,-1.5245256120791835,0.9534313725490197,0.8691841692225803,492.6718702767891
1577.509090909091,2254.4,220.0,41.73090253955607,BIT,33.424970344550715,17.0515538792601,1.3640390474241677,0.9322033898305084,0.8600889035339214,246.28906142800233
1838.7654320987654,2256.0246913580245,162.0,27.64803936187507,BIT,26.531194240731036,15.58079521401089,1.1774391145680319,0.9418604651162791,0.8093959979477217,182.91617712843782
